date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:15:27	849145/849145	---M--	200	added ('OK')	image/svg+xml	etag:%223741e32-cf4f9-5f264426e3182%22	https://checking.tabgraphix.net/wp-content/themes/bizup/assets/webfonts/fa-solid-900.svg	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/themes/bizup/assets/webfonts/fa-solid-900.svg	(from https://checking.tabgraphix.net/wp-content/themes/bizup/assets/css/font-awesome.min.all.css?ver=6.1.1)
19:15:27	85504/85504	---M--	200	added ('OK')	image/svg+xml	etag:%223742d2c-14e00-5f264427a724b%22	https://checking.tabgraphix.net/wp-content/themes/bizup/assets/fonts/Flaticon.svg	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/themes/bizup/assets/fonts/Flaticon.svg	(from https://checking.tabgraphix.net/wp-content/themes/bizup/assets/css/flaticon.css?ver=6.1.1)
19:15:27	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%2237622f8-6c7db-5f2644559d81f%22	https://checking.tabgraphix.net/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://checking.tabgraphix.net/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
19:15:29	147598/147598	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Feb%202023%2014:13:45%20GMT	https://checking.tabgraphix.net/wp-content/themes/bizup/assets/css/Flaticon.svg	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/themes/bizup/assets/css/Flaticon.svg	(from https://checking.tabgraphix.net/wp-content/themes/bizup/assets/css/flaticon.css?ver=6.1.1)
19:15:29	8424/8424	---M--	200	added ('OK')	font/ttf	etag:%223742d21-20e8-5f264426e6833%22	https://checking.tabgraphix.net/wp-content/themes/bizup/assets/font/flaticon.ttf?09c10b461dd32e3092b4d722c89d6405	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/themes/bizup/assets/font/flaticona20f.ttf	(from https://checking.tabgraphix.net/wp-content/themes/bizup/assets/font/flaticon.css?ver=6.1.1)
19:15:29	3992/3992	---M--	200	added ('OK')	font/woff	etag:%223742d20-f98-5f264426e6833%22	https://checking.tabgraphix.net/wp-content/themes/bizup/assets/font/flaticon.woff?09c10b461dd32e3092b4d722c89d6405	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/themes/bizup/assets/font/flaticona20f.woff	(from https://checking.tabgraphix.net/wp-content/themes/bizup/assets/font/flaticon.css?ver=6.1.1)
19:15:30	3356/3356	---M--	200	added ('OK')	font/woff2	etag:%223742d1f-d1c-5f264426e6833%22	https://checking.tabgraphix.net/wp-content/themes/bizup/assets/font/flaticon.woff2?09c10b461dd32e3092b4d722c89d6405	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/themes/bizup/assets/font/flaticona20f.woff2	(from https://checking.tabgraphix.net/wp-content/themes/bizup/assets/font/flaticon.css?ver=6.1.1)
19:15:30	8592/8592	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223742d1d-2190-5f264426e6833%22	https://checking.tabgraphix.net/wp-content/themes/bizup/assets/font/flaticon.eot?09c10b461dd32e3092b4d722c89d6405	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/themes/bizup/assets/font/flaticona20f.eot	(from https://checking.tabgraphix.net/wp-content/themes/bizup/assets/font/flaticon.css?ver=6.1.1)
19:15:32	111049/111049	---M--	200	added ('OK')	image/svg+xml	etag:%223742d1c-1b1c9-5f264426e6833%22	https://checking.tabgraphix.net/wp-content/themes/bizup/assets/font/flaticon.svg?09c10b461dd32e3092b4d722c89d6405	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/themes/bizup/assets/font/flaticona20f.svg	(from https://checking.tabgraphix.net/wp-content/themes/bizup/assets/font/flaticon.css?ver=6.1.1)
19:15:32	147604/147604	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Feb%202023%2014:13:49%20GMT	https://checking.tabgraphix.net/wp-content/themes/bizup/assets/css/owl.video.play.png	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/themes/bizup/assets/css/owl.video.play.png	(from https://checking.tabgraphix.net/wp-content/themes/bizup/assets/css/owl.carousel.css?ver=6.1.1)
19:15:34	147601/147601	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Feb%202023%2014:13:51%20GMT	https://checking.tabgraphix.net/wp-content/themes/bizup/assets/css/ajax-loader.gif	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/themes/bizup/assets/css/ajax-loader.gif	(from https://checking.tabgraphix.net/wp-content/themes/bizup/assets/css/slick.css?ver=6.1.1)
19:15:36	147601/147601	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Feb%202023%2014:13:53%20GMT	https://checking.tabgraphix.net/wp-content/themes/bizup/assets/css/fonts/slick.eot	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/themes/bizup/assets/css/fonts/slick.eot	(from https://checking.tabgraphix.net/wp-content/themes/bizup/assets/css/slick.css?ver=6.1.1)
19:15:38	147601/147601	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Feb%202023%2014:13:55%20GMT	https://checking.tabgraphix.net/wp-content/themes/bizup/assets/css/fonts/slick.eot?	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/themes/bizup/assets/css/fonts/slickd41d.eot	(from https://checking.tabgraphix.net/wp-content/themes/bizup/assets/css/slick.css?ver=6.1.1)
19:15:39	147602/147602	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Feb%202023%2014:13:56%20GMT	https://checking.tabgraphix.net/wp-content/themes/bizup/assets/css/fonts/slick.woff	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/themes/bizup/assets/css/fonts/slick.woff	(from https://checking.tabgraphix.net/wp-content/themes/bizup/assets/css/slick.css?ver=6.1.1)
19:15:41	147601/147601	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Feb%202023%2014:13:58%20GMT	https://checking.tabgraphix.net/wp-content/themes/bizup/assets/css/fonts/slick.ttf	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/themes/bizup/assets/css/fonts/slick.ttf	(from https://checking.tabgraphix.net/wp-content/themes/bizup/assets/css/slick.css?ver=6.1.1)
19:15:42	147601/147601	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Feb%202023%2014:13:59%20GMT	https://checking.tabgraphix.net/wp-content/themes/bizup/assets/css/fonts/slick.svg	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/themes/bizup/assets/css/fonts/slick.svg	(from https://checking.tabgraphix.net/wp-content/themes/bizup/assets/css/slick.css?ver=6.1.1)
19:15:43	1243/1243	---M--	200	added ('OK')	image/png	etag:%223742d09-4db-5f264426e5c7b%22	https://checking.tabgraphix.net/wp-content/themes/bizup/assets/images/close.png	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/themes/bizup/assets/images/close.png	(from https://checking.tabgraphix.net/wp-content/themes/bizup/assets/css/default.css?ver=6.1.1)
19:15:44	147608/147608	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Feb%202023%2014:14:01%20GMT	https://checking.tabgraphix.net/wp-content/themes/bizup/assets/images/about-overlay-l.png	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/themes/bizup/assets/images/about-overlay-l.png	(from https://checking.tabgraphix.net/wp-content/themes/bizup/assets/css/default.css?ver=6.1.1)
19:15:46	147608/147608	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Feb%202023%2014:14:02%20GMT	https://checking.tabgraphix.net/wp-content/themes/bizup/assets/images/about-overlay-r.png	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/themes/bizup/assets/images/about-overlay-r.png	(from https://checking.tabgraphix.net/wp-content/themes/bizup/assets/css/default.css?ver=6.1.1)
19:15:47	212156/212156	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22376234c-33cbc-5f264455a12b8%22	https://checking.tabgraphix.net/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.17.0	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1ecc.eot	(from https://checking.tabgraphix.net/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.17.0)
19:15:48	114588/114588	---M--	200	added ('OK')	font/woff	etag:%22376234a-1bf9c-5f264455a0ed0%22	https://checking.tabgraphix.net/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.17.0	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1ecc.woff	(from https://checking.tabgraphix.net/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.17.0)
19:15:49	93444/93444	---M--	200	added ('OK')	font/woff2	etag:%223762349-16d04-5f264455a0ed0%22	https://checking.tabgraphix.net/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.17.0	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1ecc.woff2	(from https://checking.tabgraphix.net/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.17.0)
19:15:51	1249/1249	---M-Z	200	added ('OK')	text/css	etag:%223761de1-4e1-5f330d438adaf-gzip%22	https://checking.tabgraphix.net/wp-content/uploads/elementor/css/post-27280.css?ver=1674765928	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/uploads/elementor/css/post-272803ae5.css	(from https://checking.tabgraphix.net/report-a-theft/)
19:15:51	211996/211996	---M--	200	added ('OK')	font/ttf	etag:%22376234b-33c1c-5f264455a0ed0%22	https://checking.tabgraphix.net/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.17.0	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1ecc.ttf	(from https://checking.tabgraphix.net/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.17.0)
19:15:51	319546/319546	---M--	200	added ('OK')	image/svg+xml	etag:%22376234d-4e03a-5f264455a12b8%22	https://checking.tabgraphix.net/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.17.0	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1ecc.svg	(from https://checking.tabgraphix.net/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.17.0)
19:15:51	368174/368174	---M--	200	added ('OK')	image/png	etag:%223723ba7-59e2e-5f26933705ac5%22	https://checking.tabgraphix.net/wp-content/uploads/2023/01/ab0873a38381dd139895baa3e672e0c0-59a6b0b7632901f86b6e6bc8426c0afd16165555394845.png	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/uploads/2023/01/ab0873a38381dd139895baa3e672e0c0-59a6b0b7632901f86b6e6bc8426c0afd16165555394845.png	(from https://checking.tabgraphix.net/wp-content/uploads/elementor/css/post-27279.css?ver=1674061703)
19:15:52	8704/8704	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Feb%202023%2014:14:09%20GMT	https://checking.tabgraphix.net/wp-json/wp/v2/pages/27280	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-json/wp/v2/pages/27280.json	(from https://checking.tabgraphix.net/report-a-theft/)
19:15:52	2429/2429	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Feb%202023%2014:14:10%20GMT	https://checking.tabgraphix.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchecking.tabgraphix.net%2Freport-a-theft%2F	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-json/oembed/1.0/embedbc76.json	(from https://checking.tabgraphix.net/report-a-theft/)
19:15:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2014:14:10%20GMT	https://checking.tabgraphix.net/?p=27280	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/index2593.html	(from https://checking.tabgraphix.net/report-a-theft/)
19:15:53	2499/2499	---M-Z	200	added ('OK')	text/xml	date:Tue,%2007%20Feb%202023%2014:14:11%20GMT	https://checking.tabgraphix.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchecking.tabgraphix.net%2Freport-a-theft%2F&format=xml	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-json/oembed/1.0/embed9391	(from https://checking.tabgraphix.net/report-a-theft/)
19:15:54	89664/89664	---M--	200	added ('OK')	text/javascript	date:Thu,%2008%20Sep%202022%2018:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.6.1/jquery.min.js	C:/Users/ASC/Desktop/thief/new/ajax.googleapis.com/ajax/libs/jquery/3.6.1/jquery.min.js	(from https://checking.tabgraphix.net/report-a-theft/)
19:15:55	194901/194901	---M-Z	200	added ('OK')	text/css	etag:W/%222f955-d5HdHzFzoNYsw5wh0q1x/I2tDnI%22	https://cdn.jsdelivr.net/npm/bootstrap@5.2.3/dist/css/bootstrap.min.css	C:/Users/ASC/Desktop/thief/new/cdn.jsdelivr.net/npm/bootstrap@5.2.3/dist/css/bootstrap.min.css	(from https://checking.tabgraphix.net/report-a-theft/)
19:15:56	80420/80420	---M-Z	200	added ('OK')	application/javascript	etag:W/%2213a24-kNFQNu9I/LM2oTW66BK0VmnxkEQ%22	https://cdn.jsdelivr.net/npm/bootstrap@5.2.3/dist/js/bootstrap.bundle.min.js	C:/Users/ASC/Desktop/thief/new/cdn.jsdelivr.net/npm/bootstrap@5.2.3/dist/js/bootstrap.bundle.min.js	(from https://checking.tabgraphix.net/report-a-theft/)
19:15:57	240/240	---M-Z	200	added ('OK')	text/css	etag:%223761de3-f0-5f41cbf30b5be-gzip%22	https://checking.tabgraphix.net/wp-content/uploads/elementor/css/post-27371.css?ver=1675779187	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/uploads/elementor/css/post-273717a9a.css	(from https://checking.tabgraphix.net/check-safe-location/)
19:15:58	7677/7677	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Feb%202023%2014:14:15%20GMT	https://checking.tabgraphix.net/wp-json/wp/v2/pages/27371	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-json/wp/v2/pages/27371.json	(from https://checking.tabgraphix.net/check-safe-location/)
19:15:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2014:14:17%20GMT	https://checking.tabgraphix.net/?p=27371	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/index7126.html	(from https://checking.tabgraphix.net/check-safe-location/)
19:15:59	2454/2454	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Feb%202023%2014:14:17%20GMT	https://checking.tabgraphix.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchecking.tabgraphix.net%2Fcheck-safe-location%2F	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-json/oembed/1.0/embed2d96.json	(from https://checking.tabgraphix.net/check-safe-location/)
19:16:00	2524/2524	---M-Z	200	added ('OK')	text/xml	date:Tue,%2007%20Feb%202023%2014:14:18%20GMT	https://checking.tabgraphix.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchecking.tabgraphix.net%2Fcheck-safe-location%2F&format=xml	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-json/oembed/1.0/embedf3d0	(from https://checking.tabgraphix.net/check-safe-location/)
19:16:01	52429/52429	---M-Z	200	added ('OK')	text/css	etag:%223761de2-cccd-5f41cbf2fd714-gzip%22	https://checking.tabgraphix.net/wp-content/uploads/elementor/css/post-185.css?ver=1675779187	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/uploads/elementor/css/post-1857a9a.css	(from https://checking.tabgraphix.net/business-planning/)
19:16:02	61077/61077	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Feb%202023%2014:14:19%20GMT	https://checking.tabgraphix.net/wp-json/wp/v2/pages/185	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-json/wp/v2/pages/185.json	(from https://checking.tabgraphix.net/business-planning/)
19:16:02	2444/2444	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Feb%202023%2014:14:20%20GMT	https://checking.tabgraphix.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchecking.tabgraphix.net%2Fbusiness-planning%2F	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-json/oembed/1.0/embed2a13.json	(from https://checking.tabgraphix.net/business-planning/)
19:16:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2014:14:20%20GMT	https://checking.tabgraphix.net/?p=185	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/indexb998.html	(from https://checking.tabgraphix.net/business-planning/)
19:16:04	2514/2514	---M-Z	200	added ('OK')	text/xml	date:Tue,%2007%20Feb%202023%2014:14:21%20GMT	https://checking.tabgraphix.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchecking.tabgraphix.net%2Fbusiness-planning%2F&format=xml	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-json/oembed/1.0/embedb378	(from https://checking.tabgraphix.net/business-planning/)
19:16:05	84309/84309	---M--	200	added ('OK')	image/jpeg	etag:%223722d55-14955-5f2645033b863%22	https://checking.tabgraphix.net/wp-content/uploads/2021/07/about_op.jpg	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/uploads/2021/07/about_op.jpg	(from https://checking.tabgraphix.net/business-planning/)
19:16:06	6196/6196	---M--	200	added ('OK')	image/png	etag:%22611b7ff2-1834%22	https://keenitsolutions.com/products/wordpress/bizup/wp-content/uploads/2021/07/document.png	C:/Users/ASC/Desktop/thief/new/keenitsolutions.com/products/wordpress/bizup/wp-content/uploads/2021/07/document.png	(from https://checking.tabgraphix.net/business-planning/)
19:16:06	8518/8518	---M--	200	added ('OK')	image/png	etag:%22611b7ff0-2146%22	https://keenitsolutions.com/products/wordpress/bizup/wp-content/uploads/2021/07/badge-1.png	C:/Users/ASC/Desktop/thief/new/keenitsolutions.com/products/wordpress/bizup/wp-content/uploads/2021/07/badge-1.png	(from https://checking.tabgraphix.net/business-planning/)
19:16:07	4284/4284	---M--	200	added ('OK')	image/png	etag:%22611b8011-10bc%22	https://keenitsolutions.com/products/wordpress/bizup/wp-content/uploads/2021/07/conversation.png	C:/Users/ASC/Desktop/thief/new/keenitsolutions.com/products/wordpress/bizup/wp-content/uploads/2021/07/conversation.png	(from https://checking.tabgraphix.net/business-planning/)
19:16:07	1924/1924	---M--	200	added ('OK')	image/png	etag:%22611b7fed-784%22	https://keenitsolutions.com/products/wordpress/bizup/wp-content/uploads/2021/07/checklists.png	C:/Users/ASC/Desktop/thief/new/keenitsolutions.com/products/wordpress/bizup/wp-content/uploads/2021/07/checklists.png	(from https://checking.tabgraphix.net/business-planning/)
19:16:07	1605/1605	---M--	200	added ('OK')	image/png	etag:%22611b7fed-645%22	https://keenitsolutions.com/products/wordpress/bizup/wp-content/uploads/2021/07/memo.png	C:/Users/ASC/Desktop/thief/new/keenitsolutions.com/products/wordpress/bizup/wp-content/uploads/2021/07/memo.png	(from https://checking.tabgraphix.net/business-planning/)
19:16:07	4107/4107	---M--	200	added ('OK')	image/png	etag:%22611b7fec-100b%22	https://keenitsolutions.com/products/wordpress/bizup/wp-content/uploads/2021/07/reload.png	C:/Users/ASC/Desktop/thief/new/keenitsolutions.com/products/wordpress/bizup/wp-content/uploads/2021/07/reload.png	(from https://checking.tabgraphix.net/business-planning/)
19:16:08	3356/3356	---M--	200	added ('OK')	image/png	etag:%22611b7fec-d1c%22	https://keenitsolutions.com/products/wordpress/bizup/wp-content/uploads/2021/07/planning.png	C:/Users/ASC/Desktop/thief/new/keenitsolutions.com/products/wordpress/bizup/wp-content/uploads/2021/07/planning.png	(from https://checking.tabgraphix.net/business-planning/)
19:16:08	6538/6538	---M--	200	added ('OK')	image/png	etag:%22611b7feb-198a%22	https://keenitsolutions.com/products/wordpress/bizup/wp-content/uploads/2021/07/target.png	C:/Users/ASC/Desktop/thief/new/keenitsolutions.com/products/wordpress/bizup/wp-content/uploads/2021/07/target.png	(from https://checking.tabgraphix.net/business-planning/)
19:16:08	4071/4071	---M--	200	added ('OK')	image/png	etag:%22611b7fee-fe7%22	https://keenitsolutions.com/products/wordpress/bizup/wp-content/uploads/2021/07/quality.png	C:/Users/ASC/Desktop/thief/new/keenitsolutions.com/products/wordpress/bizup/wp-content/uploads/2021/07/quality.png	(from https://checking.tabgraphix.net/business-planning/)
19:16:09	1005/1005	---M--	200	added ('OK')	image/png	etag:%22611b7fee-3ed%22	https://keenitsolutions.com/products/wordpress/bizup/wp-content/uploads/2021/07/download-1.png	C:/Users/ASC/Desktop/thief/new/keenitsolutions.com/products/wordpress/bizup/wp-content/uploads/2021/07/download-1.png	(from https://checking.tabgraphix.net/business-planning/)
19:16:09	3442/3442	---M--	200	added ('OK')	image/png	etag:%22611b7fee-d72%22	https://keenitsolutions.com/products/wordpress/bizup/wp-content/uploads/2021/07/pie-chart.png	C:/Users/ASC/Desktop/thief/new/keenitsolutions.com/products/wordpress/bizup/wp-content/uploads/2021/07/pie-chart.png	(from https://checking.tabgraphix.net/business-planning/)
19:16:10	4737/4737	---M--	200	added ('OK')	image/png	etag:%223722e78-1281-5f26453b04d5b%22	https://checking.tabgraphix.net/wp-content/uploads/2021/07/1_1.png	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/uploads/2021/07/1_1.png	(from https://checking.tabgraphix.net/business-planning/)
19:16:11	20041/20041	---M--	200	added ('OK')	image/png	etag:%223722e7b-4e49-5f26453c7e874%22	https://checking.tabgraphix.net/wp-content/uploads/2021/07/2-1.png	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/uploads/2021/07/2-1.png	(from https://checking.tabgraphix.net/business-planning/)
19:16:12	22765/22765	---M--	200	added ('OK')	image/png	etag:%223722e81-58ed-5f26453f6ebde%22	https://checking.tabgraphix.net/wp-content/uploads/2021/07/3_1.png	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/uploads/2021/07/3_1.png	(from https://checking.tabgraphix.net/business-planning/)
19:16:13	23845/23845	---M--	200	added ('OK')	image/png	etag:%223722e87-5d25-5f26454257a17%22	https://checking.tabgraphix.net/wp-content/uploads/2021/07/5_1.png	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/uploads/2021/07/5_1.png	(from https://checking.tabgraphix.net/business-planning/)
19:16:13	23875/23875	---M--	200	added ('OK')	image/png	etag:%223722e8d-5d43-5f26454539707%22	https://checking.tabgraphix.net/wp-content/uploads/2021/07/6.png	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/uploads/2021/07/6.png	(from https://checking.tabgraphix.net/business-planning/)
19:16:13	5445/5445	---M--	200	added ('OK')	image/png	etag:%223722e93-1545-5f26454786903%22	https://checking.tabgraphix.net/wp-content/uploads/2021/07/7_1.png	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/uploads/2021/07/7_1.png	(from https://checking.tabgraphix.net/business-planning/)
19:16:14	21368/21368	---M--	200	added ('OK')	image/png	etag:%223722e99-5378-5f26454a65afb%22	https://checking.tabgraphix.net/wp-content/uploads/2021/07/8_1.png	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/uploads/2021/07/8_1.png	(from https://checking.tabgraphix.net/business-planning/)
19:16:14	11368/11368	---M-Z	200	added ('OK')	text/css	etag:%223762bf4-2c68-5f2a7f1af7c54-gzip%22	https://checking.tabgraphix.net/wp-content/uploads/elementor/css/post-187.css?ver=1674178011	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/uploads/elementor/css/post-1872902.css	(from https://checking.tabgraphix.net/tax-strategy/)
19:16:15	29548/29548	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Feb%202023%2014:14:32%20GMT	https://checking.tabgraphix.net/wp-json/wp/v2/pages/187	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-json/wp/v2/pages/187.json	(from https://checking.tabgraphix.net/tax-strategy/)
19:16:15	2419/2419	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Feb%202023%2014:14:33%20GMT	https://checking.tabgraphix.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchecking.tabgraphix.net%2Ftax-strategy%2F	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-json/oembed/1.0/embedce0e.json	(from https://checking.tabgraphix.net/tax-strategy/)
19:16:16	2489/2489	---M-Z	200	added ('OK')	text/xml	date:Tue,%2007%20Feb%202023%2014:14:33%20GMT	https://checking.tabgraphix.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchecking.tabgraphix.net%2Ftax-strategy%2F&format=xml	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-json/oembed/1.0/embed9b74	(from https://checking.tabgraphix.net/tax-strategy/)
19:16:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2014:14:34%20GMT	https://checking.tabgraphix.net/?p=187	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/indexc885.html	(from https://checking.tabgraphix.net/tax-strategy/)
19:16:17	144863/144863	---M--	200	added ('OK')	image/jpeg	etag:%22611b7f06-235df%22	https://keenitsolutions.com/products/wordpress/bizup/wp-content/uploads/2021/08/inr_6.jpg	C:/Users/ASC/Desktop/thief/new/keenitsolutions.com/products/wordpress/bizup/wp-content/uploads/2021/08/inr_6.jpg	(from https://checking.tabgraphix.net/tax-strategy/)
19:16:17	27750/27750	---M--	200	added ('OK')	image/jpeg	etag:%223722d3d-6c66-5f2644fd57ec7%22	https://checking.tabgraphix.net/wp-content/uploads/2021/07/service1.jpg	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/uploads/2021/07/service1.jpg	(from https://checking.tabgraphix.net/tax-strategy/)
19:16:18	30114/30114	---M--	200	added ('OK')	image/jpeg	etag:%223722d48-75a2-5f2644ffa356a%22	https://checking.tabgraphix.net/wp-content/uploads/2021/07/service2.jpg	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/uploads/2021/07/service2.jpg	(from https://checking.tabgraphix.net/tax-strategy/)
19:16:18	6600/6600	---M--	200	added ('OK')	image/jpeg	etag:%2237232af-19c8-5f264624ac908%22	https://checking.tabgraphix.net/wp-content/uploads/2021/08/2-1.jpg	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/uploads/2021/08/2-1.jpg	(from https://checking.tabgraphix.net/tax-strategy/)
